video_id,url,mp4,title,channel,duration_seconds,view_count,published,query,source,thumbnail,matched_keywords,rejected_reason,collected_at
vbJaP1jq9BM,https://www.youtube.com/watch?v=vbJaP1jq9BM,https://www.youtube.com/watch?v=vbJaP1jq9BM,Best Great White Shark Drone Footage (Narrated) 2022,TheMalibuArtist,628,3755965,2022-12-31T20:15:07Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/vbJaP1jq9BM/hqdefault.jpg,drone|cinematic,,2026-05-23T13:49:56.151426+00:00
QCarJMk5foY,https://www.youtube.com/watch?v=QCarJMk5foY,https://www.youtube.com/watch?v=QCarJMk5foY,The Untamed Coast - (Oregon Coast Cinematic Aerial Drone Film),Andrew Studer,236,10465,2020-12-11T22:59:23Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/QCarJMk5foY/hqdefault.jpg,drone|aerial|cinematic|landscape,,2026-05-23T13:49:56.151426+00:00
v91umXxR1C0,https://www.youtube.com/watch?v=v91umXxR1C0,https://www.youtube.com/watch?v=v91umXxR1C0,FLYING OVER ENGLAND: Cornwall Coast (4K) Aerial/Drone Film + Calming Meditation Music for Relaxation,Nature Relaxation Films,1121,154901,2019-09-16T15:22:30Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/v91umXxR1C0/hqdefault.jpg,drone|aerial|landscape,,2026-05-23T13:49:56.151426+00:00
IxF55qB4CuQ,https://www.youtube.com/watch?v=IxF55qB4CuQ,https://www.youtube.com/watch?v=IxF55qB4CuQ,Ocean Sea Waves | Drone Aerial View | Free stock footage | Free HD Videos - no copyright,Free HD videos - no copyright,31,900755,2019-06-19T07:38:26Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/IxF55qB4CuQ/hqdefault.jpg,drone|aerial,,2026-05-23T13:49:56.151426+00:00
l__rHKG3-Ek,https://www.youtube.com/watch?v=l__rHKG3-Ek,https://www.youtube.com/watch?v=l__rHKG3-Ek,Drone shows shark coming close to swimmers at Western Australia beach,ABC7,33,249799,2023-01-03T23:41:13Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/l__rHKG3-Ek/hqdefault.jpg,drone,,2026-05-23T13:49:56.151426+00:00
hQceuMUomks,https://www.youtube.com/watch?v=hQceuMUomks,https://www.youtube.com/watch?v=hQceuMUomks,DJI Avata 2 or DJI Mini 4 Pro? Which drone has better views of the coast? 🌊  @leomatis_,DJI,17,2785974,2024-07-24T11:30:22Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/hQceuMUomks/hqdefault.jpg,drone,,2026-05-23T13:49:56.151426+00:00
Cpe5Lo8Mgfg,https://www.youtube.com/watch?v=Cpe5Lo8Mgfg,https://www.youtube.com/watch?v=Cpe5Lo8Mgfg,It’s like a living submarine! Amazing drone view of the Blue Whale!,Domenic Biagini,14,11617142,2023-01-11T17:09:06Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/Cpe5Lo8Mgfg/hqdefault.jpg,drone,,2026-05-23T13:49:56.151426+00:00
GpmglnggytU,https://www.youtube.com/watch?v=GpmglnggytU,https://www.youtube.com/watch?v=GpmglnggytU,Miami in 4K | Aerial Drone Journey,Have a Good Day,16,32236,2025-10-18T15:30:09Z,aerial coastline drone footage,youtube_data_api_search,https://i.ytimg.com/vi/GpmglnggytU/hqdefault.jpg,drone|aerial,,2026-05-23T13:49:56.151426+00:00
nD4TQtF1baM,https://www.youtube.com/watch?v=nD4TQtF1baM,https://www.youtube.com/watch?v=nD4TQtF1baM,The most beautiful waterfall in the world #waterfall #drone #travel,Denis Barbas,9,212981,2024-08-24T10:18:24Z,drone forest river cinematic,youtube_data_api_search,https://i.ytimg.com/vi/nD4TQtF1baM/hqdefault.jpg,drone,,2026-05-23T13:49:56.151426+00:00
OX-Vke1Ce_Y,https://www.youtube.com/watch?v=OX-Vke1Ce_Y,https://www.youtube.com/watch?v=OX-Vke1Ce_Y,Chill drone flight over the river #shorts #drone #dronevideo #cinematic #nature #river,Camalus Drones,15,1446,2022-02-01T16:49:43Z,drone forest river cinematic,youtube_data_api_search,https://i.ytimg.com/vi/OX-Vke1Ce_Y/hqdefault.jpg,drone|cinematic,,2026-05-23T13:49:56.151426+00:00
